transaction_id,customer_id,date,service_name,amount,estimated_margin_pct,quantity
TXN-02898,CUST-0107,2024-09-10,Subscription Box,131.05,20.0,1
TXN-02899,CUST-0172,2025-05-18,Annual Subscription,3623.09,45.0,1
TXN-02900,CUST-0185,2025-12-28,Enterprise License,51135.92,35.0,1
TXN-02901,CUST-0094,2025-04-14,Monthly Subscription,239.54,40.0,1
TXN-02902,CUST-0147,2025-11-07,Executive Coaching,10957.8,35.0,2
TXN-02903,CUST-0173,2024-08-05,SEO Package,5988.15,20.0,1
TXN-02904,CUST-0062,2025-01-29,Litigation Support,31754.07,25.0,1
TXN-02905,CUST-0115,2025-03-07,Property Management,6415.59,25.0,1
TXN-02906,CUST-0190,2025-12-23,Valuation Report,1148.41,35.0,1
TXN-02907,CUST-0033,2025-09-19,Product Sale,148.65,15.0,1
TXN-02908,CUST-0182,2025-03-20,Contract Review,7928.88,30.0,2
TXN-02909,CUST-0067,2025-05-14,Social Media Mgmt,4250.59,22.0,1
TXN-02910,CUST-0109,2025-11-01,SEO Package,4058.21,20.0,1
TXN-02911,CUST-0112,2024-10-03,Process Optimization,42855.97,22.0,1
TXN-02912,CUST-0072,2024-12-13,Consultation Fee,840.22,32.0,1
TXN-02913,CUST-0146,2024-11-16,Social Media Mgmt,11810.46,22.0,3
TXN-02914,CUST-0002,2025-06-09,Premium Membership,505.33,18.0,1
TXN-02915,CUST-0070,2024-12-07,Enterprise License,19611.88,35.0,1
TXN-02916,CUST-0090,2024-01-27,Process Optimization,44929.33,22.0,3
TXN-02917,CUST-0064,2025-12-17,Corporate Health,49809.12,22.0,1
TXN-02918,CUST-0039,2024-03-25,Hourly Consultation,2087.75,35.0,1
TXN-02919,CUST-0184,2024-03-24,Implementation Fee,9059.58,20.0,1
TXN-02920,CUST-0191,2024-09-22,Course Enrollment,2237.04,20.0,1
TXN-02921,CUST-0014,2025-04-13,Property Listing,3800.67,30.0,1
TXN-02922,CUST-0184,2024-04-29,Implementation Fee,18835.97,20.0,2
TXN-02923,CUST-0038,2024-09-27,Annual Subscription,1530.42,45.0,1
TXN-02924,CUST-0162,2024-10-29,Course Enrollment,3284.87,20.0,1
TXN-02925,CUST-0193,2024-09-07,Executive Coaching,5209.05,35.0,1
TXN-02926,CUST-0159,2025-09-19,Process Optimization,17785.24,22.0,1
TXN-02927,CUST-0030,2025-05-29,PPC Campaign,21607.45,18.0,3
TXN-02928,CUST-0068,2024-12-25,Product Sale,172.33,15.0,1
TXN-02929,CUST-0024,2025-12-08,SEO Package,2095.98,20.0,1
TXN-02930,CUST-0159,2024-10-17,Market Analysis,5278.17,28.0,1
TXN-02931,CUST-0007,2024-09-08,SEO Package,4629.44,20.0,1
TXN-02932,CUST-0006,2024-04-13,Corporate Training,21974.43,22.0,1
TXN-02933,CUST-0095,2025-10-01,Bulk Order,42367.47,12.0,1
TXN-02934,CUST-0009,2025-09-12,Retainer,24587.84,28.0,1
TXN-02935,CUST-0136,2025-01-13,Property Management,2294.1,25.0,1
TXN-02936,CUST-0105,2024-12-25,Litigation Support,57597.46,25.0,1
TXN-02937,CUST-0179,2025-04-29,Workshop Ticket,920.0,25.0,1
TXN-02938,CUST-0026,2025-12-30,Strategy Session,6519.58,30.0,1
TXN-02939,CUST-0093,2025-07-18,Consultation Fee,2801.69,32.0,2
TXN-02940,CUST-0101,2025-11-10,Valuation Report,3493.61,35.0,1
TXN-02941,CUST-0159,2025-04-30,Market Analysis,24320.41,28.0,1
TXN-02942,CUST-0192,2024-11-06,Enterprise License,8503.66,35.0,1
TXN-02943,CUST-0106,2024-08-05,Course Enrollment,215.61,20.0,1
TXN-02944,CUST-0071,2024-06-14,Website Development,26959.92,25.0,1
TXN-02945,CUST-0058,2024-05-31,PPC Campaign,6823.32,18.0,1
TXN-02946,CUST-0108,2025-08-28,Corporate Training,15159.46,22.0,1
TXN-02947,CUST-0034,2025-06-21,Contract Review,9054.6,30.0,1
TXN-02948,CUST-0043,2025-05-30,Subscription Box,104.86,20.0,1
TXN-02949,CUST-0144,2024-06-20,Property Management,6383.35,25.0,1
TXN-02950,CUST-0006,2024-07-18,Annual Subscription,5041.21,28.0,1
TXN-02951,CUST-0193,2024-04-27,Strategy Session,7575.58,30.0,1
TXN-02952,CUST-0067,2025-07-23,SEO Package,8007.08,20.0,1
TXN-02953,CUST-0120,2025-07-10,PPC Campaign,14709.45,18.0,1
TXN-02954,CUST-0143,2024-08-15,Consultation Fee,686.0,32.0,1
TXN-02955,CUST-0096,2024-06-24,Executive Coaching,20176.13,35.0,1
TXN-02956,CUST-0073,2025-09-15,PPC Campaign,9481.54,18.0,1
TXN-02957,CUST-0033,2024-09-21,Bulk Order,39593.19,12.0,1
TXN-02958,CUST-0047,2025-04-20,Bulk Order,25690.48,12.0,1
TXN-02959,CUST-0067,2025-05-16,Website Development,27379.78,25.0,1
TXN-02960,CUST-0199,2025-08-04,Website Development,16478.34,25.0,1
TXN-02961,CUST-0069,2025-12-09,Subscription Box,150.29,20.0,1
TXN-02962,CUST-0194,2024-04-27,Enterprise License,27765.81,35.0,1
TXN-02963,CUST-0090,2024-05-28,Strategy Session,9806.89,30.0,1
TXN-02964,CUST-0138,2025-09-07,Litigation Support,20184.69,25.0,1
TXN-02965,CUST-0098,2024-07-31,Contract Review,7902.48,30.0,1
TXN-02966,CUST-0175,2025-06-06,Patient Consultation,313.13,30.0,1
TXN-02967,CUST-0034,2025-04-26,Hourly Consultation,2739.99,35.0,1
TXN-02968,CUST-0162,2025-05-18,Workshop Ticket,154.37,25.0,1
TXN-02969,CUST-0032,2024-10-19,SEO Package,2373.0,20.0,1
TXN-02970,CUST-0054,2025-04-15,Valuation Report,3514.0,35.0,1
TXN-02971,CUST-0037,2024-05-17,Corporate Training,23691.99,22.0,1
TXN-02972,CUST-0077,2025-12-15,Wellness Program,9637.36,25.0,1
TXN-02973,CUST-0188,2024-10-13,Course Enrollment,1288.85,20.0,1
TXN-02974,CUST-0099,2024-05-10,Retainer,21947.0,28.0,1
TXN-02975,CUST-0180,2025-02-24,Premium Membership,904.2,18.0,1
TXN-02976,CUST-0186,2025-02-27,SEO Package,6845.54,20.0,1
TXN-02977,CUST-0103,2025-11-10,Hourly Consultation,1562.85,35.0,1
TXN-02978,CUST-0167,2024-07-15,Website Development,48491.28,25.0,1
TXN-02979,CUST-0025,2024-11-27,Telemedicine Plan,2392.15,28.0,1
TXN-02980,CUST-0096,2025-08-15,Process Optimization,56658.92,22.0,1
TXN-02981,CUST-0122,2025-02-28,Retainer,20292.64,28.0,1
TXN-02982,CUST-0184,2024-03-18,Enterprise License,29776.05,35.0,2
TXN-02983,CUST-0166,2025-11-04,Corporate Health,26254.48,22.0,1
TXN-02984,CUST-0064,2025-11-21,Wellness Program,4069.33,25.0,2
TXN-02985,CUST-0097,2025-05-08,Process Optimization,39905.35,22.0,1
TXN-02986,CUST-0114,2025-12-28,Executive Coaching,5983.38,35.0,1
TXN-02987,CUST-0121,2025-12-12,Litigation Support,83442.67,25.0,1
TXN-02988,CUST-0168,2025-02-02,SEO Package,5095.34,20.0,1
TXN-02989,CUST-0157,2025-10-07,SEO Package,7554.79,20.0,1
TXN-02990,CUST-0105,2025-12-05,Retainer,18817.66,28.0,1
TXN-02991,CUST-0177,2025-12-13,Website Development,6666.77,25.0,1
TXN-02992,CUST-0161,2025-10-05,Workshop Ticket,254.77,25.0,1
TXN-02993,CUST-0174,2025-03-21,Property Management,3323.42,25.0,1
TXN-02994,CUST-0020,2024-12-30,Property Management,5780.01,25.0,1
TXN-02995,CUST-0102,2024-12-20,SEO Package,6032.92,20.0,1
TXN-02996,CUST-0056,2025-04-30,Hourly Consultation,911.08,35.0,1
TXN-02997,CUST-0198,2024-11-27,Market Analysis,21387.67,28.0,1
TXN-02998,CUST-0187,2024-02-27,Course Enrollment,1195.38,20.0,1
TXN-02999,CUST-0059,2025-11-09,Telemedicine Plan,2385.42,28.0,1
TXN-03000,CUST-0199,2025-12-10,Website Development,6425.64,25.0,1
TXN-03001,CUST-0082,2025-10-18,Executive Coaching,17787.07,35.0,1
TXN-03002,CUST-0146,2024-03-11,Social Media Mgmt,10723.23,22.0,1
TXN-03003,CUST-0058,2024-12-20,Website Development,41924.1,25.0,1
TXN-03004,CUST-0134,2024-12-13,Website Development,31714.79,25.0,1
TXN-03005,CUST-0131,2024-09-17,Monthly Subscription,451.68,40.0,1
TXN-03006,CUST-0133,2024-06-15,Product Sale,551.36,15.0,1
TXN-03007,CUST-0189,2024-09-16,Monthly Subscription,228.12,40.0,1
TXN-03008,CUST-0027,2025-02-19,Strategy Session,8612.48,30.0,1
TXN-03009,CUST-0150,2025-11-27,Corporate Health,24246.27,22.0,1
TXN-03010,CUST-0168,2025-09-29,PPC Campaign,11171.53,18.0,1
TXN-03011,CUST-0141,2024-12-28,Executive Coaching,18697.88,35.0,1
TXN-03012,CUST-0049,2025-05-13,Monthly Subscription,116.6,40.0,3
TXN-03013,CUST-0013,2024-10-10,Social Media Mgmt,1982.69,22.0,1
TXN-03014,CUST-0120,2024-06-06,PPC Campaign,6443.06,18.0,1
TXN-03015,CUST-0199,2025-08-09,SEO Package,7143.01,20.0,1
TXN-03016,CUST-0129,2025-12-20,Contract Review,2769.16,30.0,1
TXN-03017,CUST-0087,2025-02-26,Product Sale,233.87,15.0,1
TXN-03018,CUST-0061,2024-09-06,Process Optimization,29662.49,22.0,1
TXN-03019,CUST-0170,2024-10-29,PPC Campaign,5599.06,18.0,1
TXN-03020,CUST-0128,2025-02-17,Website Development,9333.14,25.0,1
TXN-03021,CUST-0118,2024-12-24,Premium Membership,702.46,18.0,2
TXN-03022,CUST-0073,2025-06-12,SEO Package,3202.58,20.0,1
TXN-03023,CUST-0105,2025-06-21,Retainer,11181.67,28.0,1
TXN-03024,CUST-0156,2025-12-08,Monthly Subscription,425.27,40.0,1
TXN-03025,CUST-0109,2025-11-01,Website Development,36076.9,25.0,1
TXN-03026,CUST-0177,2025-10-24,Social Media Mgmt,9244.15,22.0,1
TXN-03027,CUST-0029,2025-04-24,Patient Consultation,481.18,30.0,1
TXN-03028,CUST-0028,2025-02-03,Course Enrollment,1387.43,20.0,1
TXN-03029,CUST-0170,2025-12-25,PPC Campaign,20272.3,18.0,1
TXN-03030,CUST-0089,2025-12-02,Market Analysis,19273.51,28.0,1
TXN-03031,CUST-0071,2024-07-03,SEO Package,5848.9,20.0,1
TXN-03032,CUST-0131,2025-11-11,Enterprise License,22801.56,35.0,1
TXN-03033,CUST-0116,2024-12-20,Subscription Box,139.3,20.0,1
TXN-03034,CUST-0097,2025-07-17,Process Optimization,47953.25,22.0,1
TXN-03035,CUST-0058,2024-10-31,PPC Campaign,5777.23,18.0,1
TXN-03036,CUST-0108,2025-08-16,Corporate Training,24780.21,22.0,1
TXN-03037,CUST-0135,2024-05-14,Subscription Box,104.59,20.0,2
TXN-03038,CUST-0133,2024-06-12,Product Sale,323.79,15.0,1
TXN-03039,CUST-0147,2024-08-02,Executive Coaching,16725.23,35.0,1
TXN-03040,CUST-0004,2025-06-12,SEO Package,2780.34,20.0,1
TXN-03041,CUST-0098,2024-08-01,Retainer,27408.08,28.0,1
TXN-03042,CUST-0044,2025-04-20,Litigation Support,47353.08,25.0,1
TXN-03043,CUST-0160,2024-05-28,SEO Package,7335.13,20.0,1
TXN-03044,CUST-0115,2025-09-10,Property Listing,3323.98,30.0,1
TXN-03045,CUST-0028,2025-11-30,Course Enrollment,1223.5,20.0,3
TXN-03046,CUST-0026,2024-02-10,Strategy Session,2536.83,30.0,1
TXN-03047,CUST-0124,2025-07-20,Property Listing,2078.98,30.0,2
TXN-03048,CUST-0153,2025-03-24,Corporate Health,29222.35,22.0,1
TXN-03049,CUST-0162,2025-07-26,Workshop Ticket,367.0,25.0,2
TXN-03050,CUST-0173,2024-11-30,Website Development,5119.56,25.0,1
TXN-03051,CUST-0082,2025-10-13,Strategy Session,4730.12,30.0,1
TXN-03052,CUST-0012,2025-05-28,Product Sale,77.42,15.0,1
TXN-03053,CUST-0035,2025-11-08,Corporate Training,12075.03,22.0,1
TXN-03054,CUST-0192,2025-06-29,Annual Subscription,618.38,45.0,1
TXN-03055,CUST-0110,2025-03-21,PPC Campaign,4081.94,18.0,1
TXN-03056,CUST-0033,2025-05-02,Premium Membership,668.19,18.0,1
TXN-03057,CUST-0031,2024-10-23,Valuation Report,3604.24,35.0,1
TXN-03058,CUST-0015,2025-08-26,Implementation Fee,5883.14,20.0,1
TXN-03059,CUST-0040,2024-07-29,Patient Consultation,134.04,30.0,1
TXN-03060,CUST-0181,2025-02-23,Course Enrollment,846.19,20.0,1
TXN-03061,CUST-0107,2025-11-14,Subscription Box,156.03,20.0,1
TXN-03062,CUST-0046,2025-04-04,Website Development,50447.32,25.0,1
TXN-03063,CUST-0132,2025-12-06,Social Media Mgmt,4896.3,22.0,1
TXN-03064,CUST-0069,2025-12-02,Premium Membership,438.21,18.0,1
TXN-03065,CUST-0048,2024-12-06,Social Media Mgmt,5701.55,22.0,1
TXN-03066,CUST-0091,2024-11-23,PPC Campaign,18132.65,18.0,1
TXN-03067,CUST-0041,2024-11-14,Product Sale,219.45,15.0,2
TXN-03068,CUST-0053,2025-09-14,Monthly Subscription,390.84,40.0,1
TXN-03069,CUST-0095,2025-06-14,Product Sale,171.52,15.0,1
TXN-03070,CUST-0033,2025-04-16,Product Sale,53.19,15.0,1
TXN-03071,CUST-0053,2024-05-30,Annual Subscription,636.13,45.0,1
TXN-03072,CUST-0098,2025-02-11,Contract Review,6494.91,30.0,1
TXN-03073,CUST-0081,2025-08-10,Enterprise License,17049.84,35.0,1
TXN-03074,CUST-0011,2024-12-03,Social Media Mgmt,9803.92,22.0,1
TXN-03075,CUST-0050,2025-05-29,Executive Coaching,7768.2,35.0,1
TXN-03076,CUST-0118,2024-12-14,Premium Membership,1014.11,18.0,1
TXN-03077,CUST-0095,2025-04-16,Product Sale,386.14,15.0,1
TXN-03078,CUST-0181,2024-07-21,Corporate Training,7960.75,22.0,1
TXN-03079,CUST-0193,2024-12-26,Process Optimization,54721.66,22.0,1
TXN-03080,CUST-0035,2024-05-09,Workshop Ticket,691.92,25.0,1
TXN-03081,CUST-0163,2025-04-29,Strategy Session,2482.52,30.0,1
TXN-03082,CUST-0189,2025-04-03,Implementation Fee,13513.44,20.0,1
TXN-03083,CUST-0123,2025-12-17,PPC Campaign,2463.62,18.0,1
TXN-03084,CUST-0127,2024-06-22,Implementation Fee,2917.76,20.0,1
TXN-03085,CUST-0158,2025-12-27,Premium Membership,568.57,18.0,1
TXN-03086,CUST-0167,2025-05-06,PPC Campaign,4745.78,18.0,1
TXN-03087,CUST-0048,2025-10-27,PPC Campaign,24884.03,18.0,1
TXN-03088,CUST-0196,2025-12-08,Corporate Health,8755.87,22.0,1
TXN-03089,CUST-0092,2025-04-07,Contract Review,4940.4,30.0,1
TXN-03090,CUST-0084,2025-03-15,Product Sale,444.84,15.0,1
TXN-03091,CUST-0074,2025-03-06,Contract Review,8956.69,30.0,1
TXN-03092,CUST-0059,2025-08-07,Patient Consultation,382.37,30.0,1
TXN-03093,CUST-0181,2024-11-09,Workshop Ticket,228.11,25.0,1
TXN-03094,CUST-0174,2025-03-10,Property Listing,1868.03,30.0,1
TXN-03095,CUST-0192,2025-03-16,Implementation Fee,6544.13,20.0,1
TXN-03096,CUST-0017,2025-10-24,Executive Coaching,17717.25,35.0,1
TXN-03097,CUST-0002,2025-08-24,Bulk Order,11772.98,12.0,1
TXN-03098,CUST-0186,2025-12-15,SEO Package,4737.96,20.0,1
TXN-03099,CUST-0175,2025-09-20,Corporate Health,35016.27,22.0,2
TXN-03100,CUST-0006,2024-03-11,Corporate Training,8921.4,22.0,1
TXN-03101,CUST-0199,2024-08-22,Website Development,44223.68,25.0,1
TXN-03102,CUST-0128,2024-10-17,SEO Package,7081.63,20.0,1
TXN-03103,CUST-0125,2025-03-05,PPC Campaign,11563.46,18.0,1
TXN-03104,CUST-0023,2024-08-20,Retainer,28514.79,28.0,1
TXN-03105,CUST-0192,2025-01-18,Monthly Subscription,469.02,40.0,2
TXN-03106,CUST-0042,2025-11-09,Consultation Fee,1321.41,32.0,1
TXN-03107,CUST-0086,2024-04-29,Implementation Fee,16215.45,20.0,1
TXN-03108,CUST-0167,2025-11-03,Website Development,32520.36,25.0,1
TXN-03109,CUST-0181,2025-08-21,Course Enrollment,2479.53,20.0,1
TXN-03110,CUST-0056,2025-02-09,Litigation Support,74285.41,25.0,1
TXN-03111,CUST-0065,2025-09-22,Premium Membership,752.17,18.0,1
TXN-03112,CUST-0152,2025-07-06,Hourly Consultation,730.48,35.0,1
TXN-03113,CUST-0168,2025-01-29,SEO Package,1934.75,20.0,1
TXN-03114,CUST-0155,2024-07-09,Corporate Training,13623.85,22.0,2
TXN-03115,CUST-0001,2025-03-22,Product Sale,397.44,15.0,1
TXN-03116,CUST-0077,2025-12-17,Corporate Health,31205.28,22.0,1
TXN-03117,CUST-0051,2025-11-08,Annual Subscription,4143.59,45.0,1
TXN-03118,CUST-0065,2025-08-29,Bulk Order,34096.58,12.0,1
TXN-03119,CUST-0035,2024-04-17,Corporate Training,5331.26,22.0,1
TXN-03120,CUST-0111,2025-03-19,Implementation Fee,4772.85,20.0,1
TXN-03121,CUST-0170,2024-12-07,SEO Package,5288.91,20.0,3
TXN-03122,CUST-0112,2025-06-18,Strategy Session,4228.54,30.0,1
TXN-03123,CUST-0192,2025-02-16,Monthly Subscription,338.94,40.0,1
TXN-03124,CUST-0018,2025-09-20,Property Management,8885.02,25.0,1
TXN-03125,CUST-0200,2025-06-15,Consultation Fee,605.6,32.0,1
TXN-03126,CUST-0151,2025-07-18,Retainer,24352.66,28.0,1
TXN-03127,CUST-0168,2025-11-09,SEO Package,1735.1,20.0,1
TXN-03128,CUST-0104,2025-10-03,Strategy Session,10193.92,30.0,1
TXN-03129,CUST-0030,2024-12-05,PPC Campaign,10976.35,18.0,1
TXN-03130,CUST-0144,2024-02-24,Valuation Report,4495.2,35.0,1
TXN-03131,CUST-0126,2025-01-26,Market Analysis,26133.85,28.0,1
TXN-03132,CUST-0189,2025-04-13,Enterprise License,25917.56,35.0,1
TXN-03133,CUST-0159,2025-10-16,Process Optimization,25068.67,22.0,1
TXN-03134,CUST-0185,2025-12-28,Monthly Subscription,464.74,40.0,1
TXN-03135,CUST-0083,2025-12-01,Market Analysis,31426.57,28.0,3
TXN-03136,CUST-0081,2025-11-07,Implementation Fee,11198.24,20.0,1
TXN-03137,CUST-0137,2024-03-22,Consultation Fee,2105.97,32.0,1
TXN-03138,CUST-0026,2025-03-03,Market Analysis,21478.6,28.0,1
TXN-03139,CUST-0056,2025-03-15,Hourly Consultation,1617.05,35.0,1
TXN-03140,CUST-0183,2025-09-24,Annual Subscription,1947.2,28.0,1
TXN-03141,CUST-0001,2025-07-09,Bulk Order,53944.71,12.0,1
TXN-03142,CUST-0186,2025-01-27,PPC Campaign,15134.45,18.0,1
TXN-03143,CUST-0031,2024-07-05,Property Listing,3882.33,30.0,3
TXN-03144,CUST-0161,2025-10-30,Annual Subscription,786.34,28.0,1
TXN-03145,CUST-0051,2024-10-01,Implementation Fee,10589.69,20.0,1
TXN-03146,CUST-0186,2025-03-19,Social Media Mgmt,5261.1,22.0,1
TXN-03147,CUST-0175,2025-12-23,Patient Consultation,338.11,30.0,1
TXN-03148,CUST-0008,2025-01-21,PPC Campaign,9689.08,18.0,1
TXN-03149,CUST-0123,2025-12-14,Website Development,42266.83,25.0,1
TXN-03150,CUST-0012,2025-09-05,Product Sale,162.09,15.0,1
TXN-03151,CUST-0122,2025-07-28,Retainer,18519.38,28.0,1
TXN-03152,CUST-0137,2024-03-14,Consultation Fee,2470.61,32.0,1
TXN-03153,CUST-0065,2025-09-08,Product Sale,397.33,15.0,1
TXN-03154,CUST-0087,2025-01-16,Product Sale,344.81,15.0,1
TXN-03155,CUST-0176,2025-05-22,Patient Consultation,269.9,30.0,1
TXN-03156,CUST-0042,2025-03-14,Valuation Report,3647.49,35.0,1
TXN-03157,CUST-0046,2024-08-19,SEO Package,7949.24,20.0,1
TXN-03158,CUST-0162,2024-10-17,Annual Subscription,612.88,28.0,1
TXN-03159,CUST-0003,2025-07-08,Social Media Mgmt,10492.78,22.0,1
TXN-03160,CUST-0081,2025-02-17,Enterprise License,18647.73,35.0,2
TXN-03161,CUST-0042,2025-10-28,Property Listing,662.76,30.0,1
TXN-03162,CUST-0087,2024-05-09,Subscription Box,140.8,20.0,1
TXN-03163,CUST-0006,2024-05-03,Annual Subscription,3113.26,28.0,1
TXN-03164,CUST-0109,2025-10-28,Social Media Mgmt,4957.21,22.0,1
TXN-03165,CUST-0021,2024-08-26,Executive Coaching,20491.64,35.0,2
TXN-03166,CUST-0103,2024-10-31,Litigation Support,18550.14,25.0,1
TXN-03167,CUST-0179,2025-06-04,Annual Subscription,1042.95,28.0,1
TXN-03168,CUST-0047,2024-09-28,Product Sale,377.96,15.0,1
TXN-03169,CUST-0056,2025-04-24,Hourly Consultation,411.14,35.0,1
TXN-03170,CUST-0164,2024-04-21,Workshop Ticket,1145.82,25.0,1
TXN-03171,CUST-0093,2025-10-18,Property Listing,2539.47,30.0,1
TXN-03172,CUST-0067,2025-08-19,Social Media Mgmt,6741.48,22.0,1
TXN-03173,CUST-0148,2025-07-15,Premium Membership,189.55,18.0,1
TXN-03174,CUST-0148,2025-05-06,Premium Membership,600.56,18.0,1
TXN-03175,CUST-0187,2024-06-28,Corporate Training,22514.07,22.0,2
TXN-03176,CUST-0075,2025-01-03,Hourly Consultation,845.93,35.0,1
TXN-03177,CUST-0119,2025-12-17,Course Enrollment,2163.85,20.0,1
TXN-03178,CUST-0126,2025-01-21,Market Analysis,5226.09,28.0,1
TXN-03179,CUST-0010,2025-09-13,Implementation Fee,8422.03,20.0,3
TXN-03180,CUST-0065,2025-08-05,Subscription Box,120.75,20.0,1
TXN-03181,CUST-0105,2025-06-21,Retainer,7767.02,28.0,2
TXN-03182,CUST-0126,2025-04-01,Strategy Session,8543.28,30.0,1
TXN-03183,CUST-0187,2025-06-22,Corporate Training,7641.28,22.0,1
TXN-03184,CUST-0164,2024-04-24,Workshop Ticket,678.17,25.0,1
TXN-03185,CUST-0162,2025-09-16,Workshop Ticket,1131.6,25.0,1
TXN-03186,CUST-0023,2025-09-22,Hourly Consultation,579.81,35.0,1
TXN-03187,CUST-0055,2025-10-31,PPC Campaign,13194.85,18.0,1
TXN-03188,CUST-0011,2025-03-29,SEO Package,7105.19,20.0,1
TXN-03189,CUST-0191,2024-10-02,Annual Subscription,4198.25,28.0,1
TXN-03190,CUST-0115,2025-04-11,Property Management,5144.6,25.0,1
TXN-03191,CUST-0014,2025-03-26,Valuation Report,2177.83,35.0,1
TXN-03192,CUST-0049,2025-02-15,Monthly Subscription,453.58,40.0,1
TXN-03193,CUST-0122,2025-05-16,Retainer,21244.76,28.0,1
TXN-03194,CUST-0002,2025-08-18,Product Sale,252.72,15.0,1
TXN-03195,CUST-0196,2025-12-21,Patient Consultation,431.18,30.0,1
TXN-03196,CUST-0015,2025-10-03,Implementation Fee,7727.45,20.0,1
TXN-03197,CUST-0114,2025-10-02,Executive Coaching,5042.07,35.0,1
TXN-03198,CUST-0071,2024-06-15,SEO Package,3212.3,20.0,1
TXN-03199,CUST-0165,2025-11-28,PPC Campaign,22646.9,18.0,1
TXN-03200,CUST-0045,2024-07-18,Property Listing,2863.9,30.0,1
TXN-03201,CUST-0063,2025-01-21,Website Development,47998.59,25.0,1
TXN-03202,CUST-0118,2025-04-26,Bulk Order,33265.68,12.0,1
TXN-03203,CUST-0039,2024-05-27,Retainer,10078.77,28.0,1
TXN-03204,CUST-0200,2025-12-03,Property Management,3175.14,25.0,1
TXN-03205,CUST-0055,2024-02-29,SEO Package,2525.3,20.0,1
TXN-03206,CUST-0164,2024-03-13,Workshop Ticket,1203.39,25.0,1
TXN-03207,CUST-0170,2025-08-06,Website Development,21232.2,25.0,1
TXN-03208,CUST-0142,2025-12-30,PPC Campaign,16534.29,18.0,1
TXN-03209,CUST-0185,2025-12-07,Enterprise License,22566.73,35.0,1
TXN-03210,CUST-0049,2025-02-10,Implementation Fee,18454.39,20.0,1
TXN-03211,CUST-0015,2025-08-24,Implementation Fee,16027.85,20.0,1
TXN-03212,CUST-0079,2024-09-05,Workshop Ticket,406.21,25.0,2
TXN-03213,CUST-0015,2025-06-20,Enterprise License,38876.3,35.0,1
TXN-03214,CUST-0041,2025-03-29,Bulk Order,42649.29,12.0,1
TXN-03215,CUST-0102,2024-06-02,Social Media Mgmt,5173.51,22.0,1
TXN-03216,CUST-0044,2024-11-13,Litigation Support,33082.87,25.0,1
TXN-03217,CUST-0114,2025-12-07,Executive Coaching,16119.98,35.0,1
TXN-03218,CUST-0036,2025-10-06,Annual Subscription,3072.21,45.0,1
TXN-03219,CUST-0045,2024-07-26,Property Management,1512.1,25.0,1
TXN-03220,CUST-0064,2025-12-01,Corporate Health,32230.76,22.0,1
TXN-03221,CUST-0117,2025-04-14,Enterprise License,30563.25,35.0,1
TXN-03222,CUST-0032,2024-12-15,Social Media Mgmt,5384.64,22.0,1
TXN-03223,CUST-0014,2025-07-25,Property Management,5624.6,25.0,1
TXN-03224,CUST-0191,2024-11-13,Workshop Ticket,226.81,25.0,1
TXN-03225,CUST-0076,2025-03-31,Annual Subscription,3751.06,45.0,1
TXN-03226,CUST-0092,2024-03-29,Litigation Support,56291.51,25.0,1
TXN-03227,CUST-0150,2025-04-16,Telemedicine Plan,1987.13,28.0,1
TXN-03228,CUST-0097,2024-06-18,Market Analysis,5801.52,28.0,1
TXN-03229,CUST-0108,2025-11-10,Workshop Ticket,317.51,25.0,1
TXN-03230,CUST-0130,2025-10-10,Process Optimization,45310.04,22.0,1
TXN-03231,CUST-0078,2024-07-09,Property Listing,1367.83,30.0,1
TXN-03232,CUST-0005,2025-10-20,Social Media Mgmt,8140.63,22.0,1
TXN-03233,CUST-0119,2025-06-03,Annual Subscription,436.78,28.0,1
TXN-03234,CUST-0036,2025-12-02,Implementation Fee,11483.2,20.0,1
TXN-03235,CUST-0160,2025-04-23,Social Media Mgmt,3304.35,22.0,1
TXN-03236,CUST-0097,2025-07-02,Executive Coaching,6895.08,35.0,1
TXN-03237,CUST-0197,2024-09-20,Website Development,28938.6,25.0,2
TXN-03238,CUST-0076,2024-11-04,Monthly Subscription,268.97,40.0,1
TXN-03239,CUST-0178,2024-09-21,Website Development,13415.81,25.0,2
TXN-03240,CUST-0114,2025-12-29,Executive Coaching,7906.14,35.0,1
TXN-03241,CUST-0180,2025-06-28,Subscription Box,174.22,20.0,2
TXN-03242,CUST-0086,2024-11-02,Monthly Subscription,289.76,40.0,1
TXN-03243,CUST-0040,2025-11-19,Patient Consultation,573.77,30.0,1
TXN-03244,CUST-0077,2025-12-06,Wellness Program,13017.4,25.0,1
TXN-03245,CUST-0052,2024-04-24,Valuation Report,4226.99,35.0,1
TXN-03246,CUST-0140,2025-09-13,Property Management,9230.17,25.0,1
TXN-03247,CUST-0198,2024-12-02,Process Optimization,46343.04,22.0,1
TXN-03248,CUST-0126,2025-04-09,Process Optimization,45859.98,22.0,1
TXN-03249,CUST-0108,2025-08-29,Workshop Ticket,543.2,25.0,1
TXN-03250,CUST-0088,2025-11-18,Website Development,36827.52,25.0,1
TXN-03251,CUST-0058,2024-10-13,Social Media Mgmt,7679.63,22.0,1
